"Year","predicted","conf.low","conf.high","Race","Sexual_Orientation","Gender","strata","strata2","state","Geographic","outcome"
"2009",21.26,15.44,28.54,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2009",8.86,7.26,10.79,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2009",31.35,24.33,39.34,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2009",31.09,23.51,39.83,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2009",21.9,15.99,29.25,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2009",9.11,7.6,10.88,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2009",28.42,21.73,36.22,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2009",34.86,27.21,43.38,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2009",25.73,19.63,32.95,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2009",11.27,9.53,13.27,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2009",30,24.31,36.38,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2009",34.98,27.54,43.23,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2009",27.38,20.75,35.18,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2009",7.05,5.41,9.13,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2009",27.09,20.14,35.37,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2009",27.2,19.95,35.89,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2009",19.18,13.69,26.2,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2009",7.79,6.01,10.04,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2009",29.26,22.73,36.77,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2009",30.3,22.54,39.37,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2009",22.4,16.3,29.96,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2009",9.57,7.44,12.24,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2009",31.45,23.64,40.47,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2009",31.72,23.64,41.06,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2009",25.45,18.77,33.53,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2009",11.32,8.73,14.56,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2009",36.71,28.93,45.25,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2009",34.21,25.68,43.91,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2009",27.6,20.48,36.08,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2011",4.39,4.03,4.79,"White","Heterosexual","Male","White-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2011",20.68,16.63,25.41,"White","Bisexual","Male","White-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2011",15.55,12,19.92,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2011",14.57,11.46,18.35,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2011",4.7,4.32,5.11,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2011",23.2,20.45,26.21,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2011",21.11,16.41,26.71,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2011",14.56,11.64,18.08,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2011",5.83,4.69,7.24,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2011",21.99,16.13,29.23,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2011",23.54,17.17,31.38,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2011",18.97,13.96,25.24,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2011",6.46,5.24,7.95,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2011",22.16,16.57,28.97,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2011",23.98,17.35,32.17,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2011",13.86,10.03,18.84,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2011",8.4,7.05,9.99,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2011",26.33,19.82,34.07,"Black","Bisexual","Male","Black-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2011",29.19,21.95,37.65,"Black","Homosexual","Male","Black-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2011",22.45,16.7,29.48,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2011",7.81,6.49,9.38,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2011",26.13,20.47,32.7,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2011",32.07,24.35,40.9,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2011",22.83,17.16,29.72,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2011",8.49,7.34,9.8,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2011",33.2,26.23,40.98,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2011",34.45,27.41,42.24,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2011",30.28,23.83,37.62,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2011",11.27,9.96,12.74,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2011",33.24,28.2,38.7,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2011",37.22,29.53,45.6,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2011",25.74,20.18,32.22,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2011",6.29,5.01,7.88,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2011",28.4,21.52,36.46,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2011",26.01,19.19,34.24,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2011",18.7,13.56,25.21,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2011",8.43,6.92,10.23,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2011",29.53,23.62,36.22,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2011",28.91,21.6,37.52,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2011",22.24,16.38,29.45,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2011",8.68,7.1,10.58,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2011",30.1,22.79,38.58,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2011",30.54,23.29,38.89,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2011",24.79,18.67,32.14,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2011",11.63,9.73,13.85,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2011",29.57,23.21,36.83,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2011",33.32,25.08,42.74,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2011",30.17,23.02,38.42,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2013",5.26,4.85,5.69,"White","Heterosexual","Male","White-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2013",21.07,17.06,25.72,"White","Bisexual","Male","White-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2013",19.32,15.45,23.88,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2013",16.31,13.08,20.16,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2013",6.57,6.12,7.05,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2013",30.48,27.51,33.62,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2013",25.24,20.6,30.52,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2013",14.66,11.78,18.11,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2013",5.71,4.61,7.06,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2013",20.29,14.75,27.25,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2013",23.06,16.83,30.74,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2013",14.84,10.69,20.24,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2013",7.41,6.13,8.92,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2013",26.92,20.68,34.24,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2013",24.72,18.07,32.83,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2013",18.14,13.35,24.18,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2013",7.05,5.95,8.33,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2013",25.53,19.27,32.98,"Black","Bisexual","Male","Black-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2013",29.64,22.81,37.52,"Black","Homosexual","Male","Black-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2013",20.5,15.22,27.04,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2013",8.78,7.54,10.2,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2013",26.14,21.18,31.79,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2013",29.23,22.65,36.8,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2013",22.99,17.65,29.37,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2013",7.64,6.85,8.51,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2013",34.84,29.02,41.14,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2013",31.55,25.6,38.16,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2013",33.44,27.73,39.68,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2013",9.3,8.44,10.24,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2013",32.73,28.93,36.77,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2013",36.09,29.7,43.01,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
"2013",27.22,22.36,32.7,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Attempted Suicide"
"2013",6.23,5,7.73,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Attempted Suicide"
"2013",27.14,20.65,34.78,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","All 46 States","States","Attempted Suicide"
"2013",24.36,18.14,31.88,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","All 46 States","States","Attempted Suicide"
"2013",20.38,14.91,27.2,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","All 46 States","States","Attempted Suicide"
"2013",9.85,8.29,11.68,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","All 46 States","States","Attempted Suicide"
"2013",31.65,25.9,38.02,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","All 46 States","States","Attempted Suicide"
"2013",28.48,21.49,36.68,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Attempted Suicide"
